JDTDB,X,Y,Z,VX,VY,VZ
2460895.5,107332406.57197069,-107382392.74587874,28462.528140053157,1767498.9078377013,1821753.5791768378,-138.35066227523214
2460895.75,107773322.45152335,-106926010.39801744,28427.889168024063,1759822.7716087194,1829299.9484747269,-138.76076972357225
2460896.0,108212315.28442855,-106467745.40490028,28393.147927686576,1752114.5552404681,1836814.718680397,-139.1688072753766
2460896.25,108649377.06611152,-106007605.68318993,28358.304937571284,1744374.3825059058,1844297.7547480762,-139.57476651579555
2460896.5,109084499.82301012,-105545599.18325695,28323.360718302432,1736602.3777332744,1851748.9220614566,-139.97863915667494
2460896.75,109517675.61271363,-105081733.889072,28288.315792553138,1728798.6658048544,1859168.086435784,-140.3804170337935
2460897.0,109948896.52410093,-104616017.81809774,28253.170685008172,1720963.372155396,1866555.1141204531,-140.78009222496348
2460897.25,110378154.67747864,-104148459.02117999,28217.925922319293,1713096.6227717926,1873909.8718010688,-141.17765688573343
2460897.5,110805442.22471888,-103679065.58243842,28182.58203308285,1705198.5441912364,1881232.226601838,-141.57310336603075
2460897.75,111230751.34939684,-103207845.61915654,28147.139547780152,1697269.263500042,1888522.0460879025,-141.96642421223373
2460898.0,111654074.26692769,-102734807.28167124,28111.598998717956,1689308.9083324529,1895779.1982676855,-142.3576121679389
2460898.25,112075403.22470361,-102259958.75326163,28075.960920013487,1681317.6068694445,1903003.5515952508,-142.746660175726
2460898.5,112494730.50223015,-101783308.25003736,28040.22584753484,1673295.48783753,1910194.9749726602,-143.13356137685105
2460898.75,112912048.41126269,-101304864.02082637,28004.394318789244,1665242.6805075607,1917353.3377523497,-143.51830911301136
2460899.0,113327349.2959421,-100824634.34706184,27968.466872967787,1657159.314693543,1924478.5097395072,-143.90089692189463
2460899.25,113740625.53293061,-100342627.5426689,27932.444050848495,1649045.520751464,1931570.3611944395,-144.28131853226773
2460899.5,114151869.53154707,-99858851.95395042,27896.32639472931,1640901.4295781238,1938628.7628349625,-144.65956785952585
2460899.75,114561073.73390196,-99373315.95947243,27860.114448428154,1632727.1726099974,1945653.5858387677,-145.03563899387476
2460900.0,114968230.61503224,-98886027.96994872,27823.808757223196,1624522.881822092,1952644.7018457844,-145.40952619188943
2460900.25,115373332.68303588,-98396996.42812517,27787.40986779332,1616288.6897268498,1959601.9829605466,-145.7812238631618
2460900.5,115776372.47920597,-97906229.80866317,27750.91832821071,1608024.7293730406,1966525.3017545284,-146.15072655280414
2460900.75,116177342.57816471,-97413736.61802256,27714.334687873725,1599731.1343446919,1973414.5312684795,-146.51802892825003
2460901.0,116576235.58799714,-96919525.39434421,27677.65949754417,1591408.03876003,1980269.545014742,-146.88312575792114
2460901.25,116973044.15038452,-96423604.70733164,27640.893309228126,1583055.577270432,1987090.2169795423,-147.24601189327018
2460901.5,117367760.94073744,-95925983.15813234,27604.036676242948,1574673.8850593986,1993876.4216252684,-147.60668224898268
2460901.75,117760378.66832882,-95426669.37921852,27567.09015317261,1566263.0978415324,2000628.0338927323,-147.96513178148984
2460902.0,118150890.07642655,-94925672.03426705,27530.05429583788,1557823.351861536,2007344.9292033964,-148.32135546794234
2460902.25,118539287.94242577,-94422999.81803921,27492.92966134101,1549354.783893211,2014026.983461593,-148.67534828518387
2460902.5,118925565.07798116,-93918661.45625955,27455.716808021072,1540857.5312384572,2020674.0730567095,-149.0271051894922
2460902.75,119309714.32913876,-93412665.70549442,27418.41629549861,1532331.7317262848,2027286.0748653659,-149.37662109678058
2460903.0,119691728.57646765,-92905021.35302995,27381.028684660796,1523777.5237118166,2033862.8662535544,-149.72389086464094
2460903.25,120071600.73519136,-92395737.21674928,27343.554537668828,1515195.046075293,2040404.3250787708,-150.0689092730056
2460903.5,120449323.75531903,-91884822.14500958,27305.994418069717,1506584.4382210602,2046910.3296921237,-150.4116710104881
2460903.75,120824890.62177627,-91372285.01651835,27268.348890680823,1497945.840076555,2053380.7589404245,-150.75217065934223
2460904.0,121198294.35453579,-90858134.74020915,27230.618521709,1489279.3920912717,2059815.4921682642,-151.09040268318375
2460904.25,121569528.00874794,-90342380.25511694,27192.803878776733,1480585.235235721,2066214.4092200722,-151.42636141839608
2460904.5,121938584.67487058,-89825030.53025296,27154.90553092212,1471863.511000353,2072577.3904421714,-151.76004106538124
2460904.75,122305457.47879912,-89306094.56447887,27116.92404865846,1463114.361394471,2078904.3166848107,-152.09143568395692
2460905.0,122670139.58199607,-88785581.38638057,27078.86000400781,1454337.9289451162,2085195.0693042113,-152.42053919089923
2460905.25,123032624.18162026,-88263500.05414145,27040.713970512155,1445534.3566959223,2091449.530164578,-152.74734535963725
2460905.5,123392904.51065588,-87739859.65541512,27002.486523296688,1436703.7882059445,2097667.581640147,-153.07184782255374
2460905.75,123750973.83804119,-87214669.30719766,26964.178239118308,1427846.3675484527,2103849.1066171955,-153.3940400749771
2460906.0,124106825.46879692,-86687938.15569946,26925.7896963358,1418962.2393096979,2109993.9884960856,-153.71391548454204
2460906.25,124460452.74415433,-86159675.3762162,26887.321475014083,1410051.5485876377,2116102.1111932965,-154.03146729702252
2460906.5,124811849.04168306,-85629890.17299986,26848.774156890813,1401114.440990632,2122173.35914347,-154.3466886506054
2460906.75,125161007.77541845,-85098591.77912861,26810.148325465616,1392151.0626361028,2128207.617301464,-154.6595725878603
2460907.0,125507922.39598867,-84565789.45637684,26771.444565970458,1383161.5601491542,2134204.771144425,-154.97011207093576
2460907.25,125852586.39074156,-84031492.49508399,26732.663465399295,1374146.0806611667,2140164.7066738657,-155.2782999964449
2460907.5,126194993.28387079,-83495710.21402349,26693.805612530552,1365104.7718083477,2146087.310417764,-155.58412921572543
2460907.75,126535136.63654222,-82958451.96027066,26654.87159794196,1356037.781730252,2151972.4694326785,-155.88759255080058
2460908.0,126873010.04701921,-82419727.10907042,26615.862014006823,1346945.2590682753,2157820.071305885,-156.18868281387114
2460908.25,127208607.15078813,-81879545.06370434,26576.77745489032,1337827.3529641086,2163630.004157524,-156.48739282772797
2460908.5,127541921.62068307,-81337915.25535704,26537.618516542014,1328684.2130581716,2169402.1566427797,-156.78371544432255
2460908.75,127872947.16701047,-80794847.14298229,26498.385796707134,1319515.989488016,2175136.4179540654,-157.07764356318418
2460909.0,128201677.5376731,-80250350.21316834,26459.07989488914,1310322.8328867075,2180832.677823244,-157.36917015198622
2460909.25,128528106.51829377,-79704433.9800029,26419.701412338767,1301104.894381182,2186490.8265238605,-157.6582882618937
2460909.5,128852227.93233858,-79157107.9849372,26380.250952031474,1291862.325590592,2192110.754873392,-157.94499104705443
2460909.75,129174035.64123978,-78608381.79665,26340.729118656363,1282595.2786246256,2197692.35423552,-158.229271777185
2460910.0,129493523.54451816,-78058265.01091056,26301.13651854173,1273303.9060818213,2203235.5165224187,-158.51112385445282
2460910.25,129810685.57990506,-77506767.25044134,26261.47375965118,1263988.3610478675,2208740.13419707,-158.79054082375896
2460910.5,130125515.72346406,-76953898.16477992,26221.741451576356,1254648.797093895,2214206.100275567,-159.06751638486296
2460910.75,130438007.98971191,-76399667.4301405,26181.940205428753,1245285.3682747607,2219633.3083294667,-159.34204440097807
2460911.0,130748156.43173942,-75844084.74927467,26142.07063383981,1235898.2291273274,2225021.6524881283,-159.61411890675097
2460911.25,131055955.14133164,-75287159.85133182,26102.13335091248,1226487.5346687378,2230371.0274410713,-159.88373411302064
2460911.5,131361398.24908786,-74728902.49171852,26062.128972191367,1217053.4403946856,2235681.328440352,-160.15088441311036
2460911.75,131664479.92454076,-74169322.45195791,26022.058114565913,1207596.1022776808,2240952.451302934,-160.41556438466955
2460912.0,131965194.37627575,-73608429.539548,25981.92139629275,1198115.6767653057,2246184.292413076,-160.67776879427808
2460912.25,132263535.85204923,-73046233.58781952,25941.71943689137,1188612.3207784633,2251376.7487247325,-160.9374925974465
2460912.5,132559498.63890687,-72482744.45579328,25901.45285712555,1179086.1917096123,2256529.7177639497,-161.19473094506134
2460912.75,132853077.06330118,-71917972.02803685,25861.122278939936,1169537.44742165,2261643.097630973,-161.44947909130005
2460913.0,133144265.49120906,-71351926.21452063,25820.728325475004,1159966.246245727,2266716.78700326,-161.70173247865594
2460913.25,133433058.3282485,-70784616.95047335,25780.271620959044,1150372.7469791144,2271750.6851372095,-161.95148674730157
2460913.5,133719450.01979496,-70216054.19623701,25739.752790715538,1140757.108884063,2276744.6918708626,-162.19873767523163
2460913.75,134003435.05109736,-69646247.93712108,25699.172461077567,1131119.491686078,2281698.707626252,-162.44348117350572
2460914.0,134285007.94739372,-69075208.18325631,25658.531259406354,1121460.0555722073,2286612.633411763,-162.6857132779606
2460914.25,134564163.27402642,-68502944.9694479,25617.829814042896,1111778.9611893476,2291486.3708244925,-162.92543014046146
2460914.5,134840895.6365568,-67929468.3550278,25577.06875425205,1102076.3696425632,2296319.8220525957,-163.16262801432234
2460914.75,135115199.6808796,-67354788.42370684,25536.248710252337,1092352.4424934085,2301112.889877637,-163.3973032449433
2460915.0,135387070.09333676,-66778915.28342611,25495.37031314895,1082607.341758262,2305865.4776769322,-163.6294522558444
2460915.25,135656501.6008311,-66201859.066207565,25454.434194937352,1072841.229906662,2310577.489425881,-163.85907153408536
2460915.5,135923488.97093922,-65623629.928004384,25413.440988484774,1063054.2698596471,2315248.829700284,-164.086157616913
2460915.75,136188027.01202428,-65044238.04855045,25372.39132751524,1053246.6249880963,2319879.4036786673,-164.31070707871527
2460916.0,136450110.57334822,-64463693.63120944,25331.28584661334,1043418.4591110694,2324469.1171445795,-164.53271651582776
2460916.25,136709734.5451836,-63882006.90282333,25290.125181205567,1033569.9364941458,2329017.8764888905,-164.75218253456205
2460916.5,136966893.85892496,-63299188.113560125,25248.909967578955,1023701.2218477591,2333525.5887120767,-164.96910173662522
2460916.75,137221583.48719993,-62715247.536761396,25207.640842858702,1013812.4803255326,2337992.1614264953,-165.18347070929735
2460917.0,137473798.44397977,-62130195.46878879,25166.318445034325,1003903.8775226037,2342417.5028586555,-165.39528601069838
2460917.25,137723533.78468955,-61544042.22887039,25124.943412952125,993975.5794739486,2346801.5218514656,-165.60454416042498
2460917.5,137970784.60631782,-60956798.15894626,25083.5163863413,984027.7526526959,2351144.127866486,-165.8112416285008
2460917.75,138215546.0475261,-60368473.623513505,25042.03800582141,974060.5639684382,2355445.230986166,-166.01537482724217
2460918.0,138457813.28875762,-59779079.00947073,25000.508912920952,964074.1807655297,2359704.741916066,-166.21694010066784
2460918.25,138697581.55234587,-59188624.7259621,24958.929750077434,954068.770821381,2363922.571987082,-166.4159337174396
2460918.5,138934846.10262275,-58597121.204220645,24917.301160685725,944044.5023447403,2368098.6331576533,-166.61235186595036
2460918.75,139169602.2460259,-58004578.897411056,24875.623789094396,934001.5439739657,2372232.8380159605,-166.80619064542273
2460919.0,139401845.3312062,-57411008.28047209,24833.8982806392,923940.0647752867,2376325.099782117,-166.99744606529524
2460919.25,139631570.7491344,-56816419.849958256,24792.12528167665,913860.2342410532,2380375.3323103534,-167.18611403770188
2460919.5,139858773.93320733,-56220824.12388098,24750.305439591408,903762.2222879705,2384383.4500911906,-167.37219037977417
2460919.75,140083450.35935393,-55624231.64154932,24708.439402814955,893646.1992553204,2388349.368253606,-167.5556708088834
2460920.0,140305595.54614052,-55026652.96341004,24666.527820877724,883512.3359031699,2392273.002567184,-167.73655094555693
2460920.25,140525205.05487597,-54428098.67088722,24624.571344405413,873360.8034105581,2396154.269444273,-167.91482631409167
2460920.5,140742274.48971596,-53828579.3662213,24582.57062517107,863191.77337367,2399993.0859421226,-168.0904923463913
2460920.75,140956799.49776724,-53228105.672307536,24540.526316069067,853005.4178039886,2403789.3697650116,-168.26354438549635
2460921.0,141168775.76919115,-52626688.23253407,24498.439071204506,842801.9091264285,2407543.0392663786,-168.43397769264357
2460921.25,141378199.03730673,-52024337.71061923,24456.309545848526,832581.4201774475,2411254.0134509397,-168.60178745294547
2460921.5,141585065.0786933,-51421064.790448636,24414.138396508988,822344.1242031315,2414922.211976796,-168.76696878567262
2460921.75,141789369.71329287,-50816880.17591141,24371.926280904558,812090.1948572624,2418547.555157539,-168.92951675300202
2460922.0,141991108.80451152,-50211794.59073618,24329.673857994378,801819.8061993519,2422129.963964353,-169.08942637260233
2460922.25,142190278.25932068,-49605818.77832633,24287.381788000464,791533.1326926512,2425669.360028109,-169.24669262760975
2460922.5,142386874.02835804,-48998963.50159485,24245.050732381642,781230.349202134,2429165.6656414494,-169.4013104824364
2460922.75,142580892.10602736,-48391239.54279862,24202.681353878237,770911.6309924446,2432618.8037608876,-169.553274897504
2460923.0,142772328.53059843,-47782657.70337222,24160.27431647107,760577.1537258175,2436028.698008877,-169.70258084321023
2460923.25,142961179.38430592,-47173228.80376112,24117.830285407606,750227.093459962,2439395.2726759096,-169.84922331665763
2460923.5,143147440.7934483,-46562963.683254495,24075.349927183244,739861.6266459157,2442718.452722596,-169.99319736114555
2460923.75,143331108.92848563,-45951873.19981732,24032.833909505982,729480.9301258584,2445998.1637817454,-170.1344980790622
2460924.0,143512180.00413725,-45339968.2299222,23990.282901322473,719085.181130895,2449234.3321604636,-170.2731206542922
2460924.25,143690650.27947858,-44727259.66838041,23947.697572752833,708674.557278798,2452426.8848422384,-170.40906036710345
2460924.5,143866516.05803767,-44113758.42817256,23905.07859509624,698249.236571717,2455575.749489047,-170.5423126127187
2460924.75,144039773.68789083,-43499475.44027881,23862.426640773196,687809.3973938489,2458680.854443455,-170.67287291804402
2460925.0,144210419.56175798,-42884421.653508335,23819.742383321754,677355.2185090733,2461742.1287307343,-170.8007369587052
2460925.25,144378450.11709717,-42268608.034328416,23777.026497330517,666886.8790585524,2464759.5020609926,-170.92590057393417
2460925.5,144543861.83619872,-41652045.56669307,23734.279658405107,656404.5585582954,2467732.904831301,-171.04835978084344
2460925.75,144706651.24627852,-41034745.25187084,23691.502543125298,645908.4368966939,2470662.2681278563,-171.16811078885235
2460926.0,144866814.9195708,-40416718.108272426,23648.695828994732,635398.6943320238,2473547.5237281327,-171.28515000782156
2460926.25,145024349.47342038,-39797975.1712775,23605.860194385063,624875.5114899231,2476388.6041030725,-171.39947405848943
2460926.5,145179251.5703742,-39178527.49306106,23562.996318493046,614339.0693608423,2479185.4424192724,-171.51107977953188
2460926.75,145331517.91827196,-38558386.142419316,23520.104881269854,603789.5492974821,2481937.972541201,-171.6199642312461
2460927.0,145481145.27033678,-37937562.20459489,23477.18656337634,593227.1330122121,2484646.1290334137,-171.72612469570365
2460927.25,145628130.4252644,-37316066.781101465,23434.24204613083,582652.0025744849,2487309.8471628106,-171.82955867598372
2460927.5,145772470.22731233,-36693910.98954805,23391.272011434667,572064.3404082495,2489929.0629008794,-171.93026389279575
2460927.75,145914161.56638816,-36071105.96346241,23348.277141753577,561464.3292893727,2492503.712925966,-172.02823827404364
2460928.0,146053201.3781371,-35447662.85211416,23305.258120026443,550852.1523430775,2495033.7346255574,-172.12347994638438
2460928.25,146189586.6440291,-34823592.82033716,23262.21562964655,540227.9930414115,2497519.066098557,-172.2159872200336
2460928.5,146323314.39144525,-34198907.04835138,23219.15035440587,529592.0352007538,2499959.6461575786,-172.30575857249727
2460928.75,146454381.69376335,-33573616.73158415,23176.062978461392,518944.4629780109,2502355.4143312206,-172.39279268970336
2460929.0,146582785.6704429,-32947733.080490954,23132.954186270017,508285.4608701029,2504706.310866506,-172.47708832372837
2460929.25,146708523.4871098,-32321267.320375465,23089.824662592262,497615.21371012874,2507012.2767309654,-172.5586443897953
2460929.5,146831592.35563996,-31694230.691209193,23046.675092454996,486933.90666516643,2509273.2536150743,-172.63745989367857
2460929.75,146951989.5342426,-31066634.44745035,23003.506161104888,476241.7252337785,2511489.1839345167,-172.7135339131337
2460930.0,147069712.32754272,-30438489.857862413,22960.318554028876,465538.8552435378,2513660.01083247,-172.78686557564237
2460930.25,147184758.08666307,-29809808.20533186,22917.11295691692,454825.48284857796,2515785.6781818676,-172.857454037694
2460930.5,147297124.20930555,-29180600.786685485,22873.890055680644,444101.79452716134,2517866.130587649,-172.92529846437222
2460930.75,147406808.1398319,-28550878.912507117,22830.65053642541,433367.9770792668,2519901.3133890056,-172.99039800572015
2460931.0,147513807.36934373,-27920653.906953763,22787.39508548938,422624.2176241948,2521891.1726615936,-173.05275177678828
2460931.25,147618119.4357622,-27289937.107571237,22744.124389428645,411870.70359818445,2523835.655219739,-173.11235883967697
2460931.5,147719741.92390692,-26658739.865109228,22700.839135045182,401107.62275204336,2525734.7086186074,-173.16921818404575
2460931.75,147818672.46557426,-26027073.543335762,22657.54000940547,390335.16314878274,2527588.281156375,-173.22332871237907
2460932.0,147914908.7396151,-25394949.518851276,22614.227699859068,379553.5131612575,2529396.321876344,-173.27468922678696
2460932.25,148008448.47201207,-24762379.180901956,22570.902894068517,368762.86146980536,2531158.780569057,-173.32329841688076
2460932.5,148099289.43595597,-24129373.93119278,22527.56628004648,357963.3970598819,2532875.6077743885,-173.369154851332
2460932.75,148187429.45192197,-23495945.18369986,22484.218546168886,347155.30921968905,2534546.7547835875,-173.41225697096542
2460933.0,148272866.38774484,-22862104.364482373,22440.860381226987,336338.7875377908,2536172.1736413306,-173.45260308722465
2460933.25,148355598.1586938,-22227862.91149391,22397.49247444421,325514.02190071327,2537751.8171477234,-173.4901913778742
2460933.5,148435622.72754663,-21593232.274393428,22354.115515517075,314681.2024905291,2539285.638860292,-173.52501989099093
2460933.75,148512938.10466346,-20958223.914355624,22310.73019465153,303840.51978241646,2540773.5930959536,-173.5570865463444
2460934.0,148587542.34805936,-20322849.303880807,22267.33720258345,292992.1645421949,2542215.6349329664,-173.58638914583366
2460934.25,148659433.56347722,-19687119.926604357,22223.93723060936,282136.3278238344,2543611.7202128535,-173.6129253751755
2460934.5,148728609.90445894,-19051047.277105715,22180.530970627453,271273.2009669319,2544961.805542315,-173.63669282094068
2460934.75,148795069.57241693,-18414642.860716723,22137.11911514028,260402.97559415724,2546265.84829512,-173.65768897699922
2460935.0,148858810.81670418,-17777918.193329785,22093.702357294034,249525.84360866406,2547523.806613993,-173.67591126140377
2460935.25,148919831.9346845,-17140884.801205244,22050.28139088489,238641.9971914649,2548735.6394124688,-173.69135703189048
2460935.5,148978131.2718012,-16503554.220778542,22006.856910377737,227751.62879876833,2549901.3063767483,-173.70402359969148
2460935.75,149033707.2216459,-15865937.998466818,21963.429610912684,216854.9311592793,2551020.76796754,-173.7139082481065
2460936.0,149086558.2260261,-15228047.69047498,21920.00018830784,205952.0972714585,2552093.98542189,-173.7210082503054
2460936.25,149136682.7750323,-14589894.862601476,21876.569339066747,195043.3204007443,2553120.920755006,-173.72532088682533
2460936.5,149184079.4071046,-13951491.090043483,21833.13776036911,184128.7940767342,2554101.53676207,-173.72684346552208
2460936.75,149228746.7090981,-13312847.957201706,21789.70615006052,173208.71209032688,2555035.7970200544,-173.72557333845296
2460937.0,149270683.316348,-12673977.057484679,21746.275206641298,162283.2684908269,2555923.665889518,-173.72150792060094
2460937.25,149309887.91273382,-12034889.99311268,21702.845629249703,151352.6575830095,2556765.1085164174,-173.71464470752468
2460937.5,149346359.23074287,-11395598.374921115,21659.418117637757,140417.07392414976,2557560.0908339005,-173.7049812931617
2460937.75,149380096.05153316,-10756113.822163535,21615.993372145113,129476.7123210155,2558308.579564104,-173.69251538410137
2460938.0,149411097.20499513,-10116447.962314129,21572.572093667466,118531.76782682518,2559010.5422199527,-173.67724481723602
2460938.25,149439361.56981307,-9476612.430869834,21529.154983627137,107582.43573817344,2559665.947106954,-173.65916757034944
2460938.5,149464888.07352543,-8836618.871151943,21485.742743928447,96628.91159192483,2560274.763324999,-173.63828177792584
2460938.75,149487675.69258472,-8196478.9341072915,21442.336076925512,85671.39116207839,2560836.9607701562,-173.61458574051207
2460939.0,149507723.45241618,-7556204.278108989,21398.93568537292,74710.07045660396,2561352.5101364674,-173.58807793361856
2460939.25,149525030.427476,-6915806.568756701,21355.542272384282,63745.145714253595,2561821.382917766,-173.558757017696
2460939.5,149539595.74130848,-6275297.478676474,21312.156541386616,52776.81340134836,2562243.551409456,-173.52662184227933
2460939.75,149551418.56660274,-5634688.687320109,21268.77919606492,41805.27020854418,2562618.988710333,-173.4916714518192
2460940.0,149560498.12524813,-4993991.8807641165,21225.41094032536,30830.71304757732,2562947.6687243897,-173.4539050876776
2460940.25,149566833.68838936,-4353218.751508148,21182.052478233116,19853.33904799279,2563229.5661626086,-173.41332218935582
2460940.5,149570424.57648033,-3712380.9982730662,21138.704513972163,8873.345553856454,2563464.6565447915,-173.3699223948009
2460940.75,149571270.15933743,-3071490.325798478,21095.367751790913,-2109.069879546532,2563652.916201357,-173.32370553702955
2460941.0,149569369.85619196,-2430558.444639881,21052.04289595702,-13093.70948902527,2563794.322275148,-173.2746716402915
2460941.25,149564723.13574168,-1789597.0709653113,21008.730650707494,-24080.37530680735,2563888.8527232474,-173.22282091653844
2460941.5,149557329.5162014,-1148617.9263515756,20965.4317202032,-35068.86916387172,2563936.486318788,-173.16815375652362
2460941.75,149547188.56535318,-507632.7375799929,20922.146808484955,-46058.99269328894,2563937.202652752,-173.1106707245829
2460942.0,149534299.900595,133346.76356827433,20878.876619436847,-57050.5473335676,2563890.982135781,-173.05037254620294
2460942.25,149518663.18898934,774308.840517374,20835.62185673544,-68043.33433200532,2563797.80599998,-172.98726010218962
2460942.5,149500278.14731035,1415241.7521023508,20792.383223820892,-79037.15474804408,2563657.656300708,-172.92133441439435
2460942.75,149479144.54209045,2056133.752775177,20749.161423870253,-90031.8094566278,2563470.5159183843,-172.85259663527762
2460943.0,149455262.189666,2696973.0928112553,20705.957159741207,-101027.09915156254,2563236.36856026,-172.7810480360915
2460943.25,149428630.9562223,3337748.0185163403,20662.77113397279,-112022.82434887793,2562955.1987622157,-172.7066899921454
2460943.5,149399250.75783744,3978446.772433918,20619.604048741283,-123018.78539018954,2562626.9918905324,-172.6295239709884
2460943.75,149367121.56052554,4619057.593553022,20576.456605857238,-134014.78244606158,2562251.734143656,-172.54955151583434
2460944.0,149332243.38027915,5259568.717516523,20533.32950671995,-145010.6155193699,2561829.4125539646,-172.46677423343618
2460944.25,149294616.28311074,5899968.376829785,20490.22345233709,-156006.08444866427,2561360.014989526,-172.3811937767436
2460944.5,149254240.38509324,6540244.801069851,20447.139143289536,-167000.9889115303,2560843.5301558287,-172.29281182802086
2460944.75,149211115.8524,7180386.217095031,20404.077279747467,-177995.1284285173,2560279.9475977886,-172.20163005080738
2460945.0,149165242.90134367,7820380.84925477,20361.038561425645,-188988.30236411942,2559669.257700128,-172.10765034668606
2460945.25,149116621.79841465,8460216.91960015,20318.02368759783,-199980.30993387615,2559011.451691287,-172.01087435141747
2460945.5,149065252.86031786,9099882.64809484,20275.03335713455,-210970.95020547207,2558306.52164379,-171.9113037339128
2460945.75,149011136.4540094,9739366.252826335,20232.06826847698,-221960.022102263,2557554.4604760045,-171.80894016308352
2460946.0,148954272.99673235,10378655.950217625,20189.12911966164,-232947.32440674698,2556755.2619538507,-171.7037852855867
2460946.25,148894662.9560513,11017739.955239296,20146.21660831058,-243932.65576399906,2555908.9206925062,-171.59584070664098
2460946.5,148832306.84988636,11656606.481622081,20103.331431653354,-254915.81468507904,2555015.432158052,-171.48510797452445
2460946.75,148767205.24654636,12295243.742069744,20060.474286545075,-265896.5995504235,2554074.792669126,-171.3715885725947
2460947.0,148699358.764761,12933639.948472459,20017.645869472988,-276874.8086132282,2553086.999398531,-171.25528390608915
2460947.25,148628768.0737122,13571783.312120536,19974.846876587726,-287850.24000282655,2552052.0503748283,-171.1361953016649
2460947.5,148555433.89306462,14209662.043918556,19932.0780037148,-298822.6917280699,2550969.944483915,-171.01432399972512
2460947.75,148479356.99299556,14847264.3545999,19889.33994638267,-309791.9616807097,2549840.681470576,-170.88967115165582
2460948.0,148400538.19422352,15484578.454941683,19846.633399844173,-320757.8476387869,2548664.2619400257,-170.7622378209009
2460948.25,148318978.36803642,16121592.555980021,19803.959059096876,-331720.14727002743,2547440.6873594187,-170.6320249783573
2460948.5,148234678.4363187,16758294.869225701,19761.317618907437,-342678.65813524753,2546169.960059354,-170.49903350805383
2460948.75,148147639.3715776,17394673.60688029,19718.70977383014,-353633.1776917649,2544852.0832353476,-170.36326420530938
2460949.0,148057862.19696853,18030716.982052468,19676.13621823118,-364583.50329682475,2543487.0609493004,-170.22471778210507
2460949.25,147965347.9863198,18666413.208974835,19633.5976463128,-375529.43221102946,2542074.898130932,-170.08339487092033
2460949.5,147870097.8641564,19301750.50322106,19591.09475212358,-386470.7616017852,2540615.600579196,-169.93929603087287
2460949.75,147772113.0057225,19936717.081923354,19548.628229583624,-397407.2885467562,2539109.1749636885,-169.79242175569883
2460950.0,147671394.63700396,20571301.163990293,19506.198772494678,-408338.8100373331,2537555.6288260003,-169.64277247958532
2460950.25,147567944.0347491,21205490.970324997,19463.80707455986,-419265.1229821154,2535954.970581084,-169.49034859082983
2460950.5,147461762.5264891,21839274.7240436,19421.45382938906,-430186.0242104087,2534307.2095185635,-169.33515044166262
2460950.75,147352851.49055728,22472640.650694165,19379.139730501916,-441101.31047573965,2532612.355804042,-169.1771783603713
2460951.0,147241212.3561078,23105576.978475757,19336.865471342586,-452010.7784593894,2530870.420480366,-169.01643266741647
2460951.25,147126846.60313314,23738071.93845792,19294.631745275117,-462914.2247739488,2529081.4154688697,-168.85291368893718
2460951.5,147009755.7624808,24370113.76480051,19252.43924557418,-473811.4459668974,2527245.353570596,-168.6866217750151
2460951.75,146889941.41586918,25001690.694973696,19210.288665434342,-484702.2385242084,2525362.248467476,-168.51755731563566
2460952.0,146767405.1959025,25632790.969978396,19168.18069792725,-495586.39887398237,2523432.114723499,-168.34572076140833
2460952.25,146642148.78608486,26263402.834566854,19126.116036016498,-506463.72339011333,2521454.9677858334,-168.1711126386063
2460952.5,146514173.9208332,26893514.53746367,19084.09537251853,-517334.0083959881,2519430.8239859394,-167.99373357096096
2460952.75,146383482.38548955,27523114.331586916,19042.119400082152,-528197.0501682222,2517359.7005406423,-167.81358429930717
2460953.0,146250076.0163323,28152190.474269677,19000.18881114572,-539052.6449404355,2515241.615553185,-167.63066569723725
2460953.25,146113956.70058635,28780731.227481745,18958.304297925897,-549900.5889070682,2513076.588014251,-167.44497879289503
2460953.5,145975126.37643254,29408724.85805162,18916.466552341353,-560740.6782272403,2510864.63780297,-167.25652478355636
2460953.75,145833587.03301588,30036159.637888778,18874.676266008995,-571572.7090286543,2508605.7856878964,-167.06530505358623
2460954.0,145689340.71045303,30663023.84420604,18832.934130162,-582396.4774115428,2506300.053327966,-166.8713211870226
2460954.25,145542389.49983853,31289305.75974239,18791.24083561451,-593211.779452664,2503947.46327344,-166.67457498323301
2460954.5,145392735.54325035,31914993.672985934,18749.59707269818,-604018.4112093385,2501548.0389668276,-166.47506846520062
2460954.75,145240381.03375405,32540075.878396958,18708.003531217575,-614816.1687235349,2499101.8047438003,-166.27280388919417
2460955.0,145085328.2154062,33164540.676631458,18666.460900383066,-625604.8480259955,2496608.7858340857,-166.06778374983256
2460955.25,144927579.3832567,33788376.37476468,18624.969868745648,-636384.245140405,2494069.0083623654,-165.86001078438238
2460955.5,144767136.88334998,34411571.286515035,18583.531124144803,-647154.1560875975,2491482.4993491513,-165.64948797122267
2460955.75,144604003.11272502,35034113.732468076,18542.145353648822,-657914.3768897968,2488849.286711675,-165.43621852831052
2460956.0,144438180.51941484,35655992.04030091,18500.8132434804,-668664.7035748925,2486169.3992647626,-165.22020590704184
2460956.25,144269671.60244423,36277194.54500661,18459.535478984937,-679404.9321807389,2483442.86672172,-165.00145378258247
2460956.5,144098478.9118268,36897709.58911897,18418.312744561586,-690134.8587594759,2480669.719695221,-164.77996604297115
2460956.75,143924605.04856092,37517525.52293751,18377.14572359249,-700854.2793818709,2477849.989698191,-164.55574677269735
